smiles,pIC50
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3nc4ccccc4[nH]3)CC2)cc(C(F)(F)F)n1,6.309803919971486
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,8.800793520838342
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,8.709965388637482
CC(C)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1ccccc1,7.226945306635737
CC(C)N(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)C(=O)c1ccccc1,6.277366077466188
CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C\C(=O)O,6.2076083105017466
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,8.831502516476966
CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,8.298259367562787
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,6.108462542327436
CC(CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,5.59999938302362
CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,6.900008766455316
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,4.875463171698723
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,4.857454115913724
CC1(C)C2C(=O)N(CCCCN3CCN(c4cccc5sccc45)CC3)C(=O)C21,8.075720713938118
CC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,8.142667503568731
CC1CC(=O)c2ccc(N3CCN(C)CC3)cc2N1S(=O)(=O)c1ccc2ccccc2c1,6.866461091629782
CCC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,7.962573502059376
CCCCCCCCCC(=O)N1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,6.110138278741812
CCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,5.8399999311187
CCCCCCCCCC(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5.048711062722328
CCCCCCN(CCc1ccccc1)CCc1cccc(O)c1,5.902395671125589
CCCCCNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,7.774690718274137
CCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,6.040958607678906
CCCCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,8.569924944448061
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,4.700013563865532
CCCN(CCC)CC1COc2cccc(OC)c2C1,5.589999287456538
CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,6.801893001126598
CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,6.14697138528701
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,8.0
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)CC1COc2cccc(OC)c2C1,5.749999855918706
CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,5.526995035732729
CCCN(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1ccccc1,7.732828271596986
CCCN(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)C(=O)c1ccccc1,6.314526980277241
CCCN(CCCN1CCN(c2ccccc2OC)CC1)C(=O)c1ccccc1,6.330776126069194
CCCN(CCCN1CCN(c2ccccn2)CC1)C(=O)c1ccccc1,5.1589535345906965
CCCN1CCC(COc2nc3ccccc3c3c2CCCN3)CC1,5.468521082957745
CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,6.335358024443875
CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,15.0
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,6.954677021213342
CCCc1c(C)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,6.850011543508524
CCCc1c(Cl)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,6.959991363986458
CCCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,9.299988937677888
CCCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1C,8.299988937677888
CCCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,8.489991487059765
CCCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,7.169989064063882
CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,5.427593132441944
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,8.543633966870956
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,5.798602875679548
CCN(CC)C(=S)SSC(=S)N(CC)CC,4.6379324142726
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,6.896196279044043
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,5.909389292171594
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,8.517126416391246
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,7.988006885340743
CCN1CCC[C@H]1CNC(=O)c1c(Br)c(Br)cc(O)c1OC,7.590066876668706
CCN1CCC[C@H]1CNC(=O)c1c(Br)c(C)cc(O)c1OC,8.260032303240491
CCN1CCC[C@H]1CNC(=O)c1c(Br)c(Cl)cc(O)c1OC,7.2400301424456925
CCN1CCC[C@H]1CNC(=O)c1c(Br)c(OC)cc(O)c1OC,7.169989064063882
CCN1CCC[C@H]1CNC(=O)c1c(Br)ccc(O)c1OC,7.250031916490597
CCN1CCC[C@H]1CNC(=O)c1c(C)c(Br)cc(O)c1OC,7.96018944585165
CCN1CCC[C@H]1CNC(=O)c1c(C)c(C)cc(O)c1OC,8.110026361596004
CCN1CCC[C@H]1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,7.96018944585165
CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(Br)cc(O)c1OC,7.770062314092066
CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(C)cc(O)c1OC,7.590066876668706
CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(Cl)cc(O)c1OC,7.489991487059766
CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(OC)cc(O)c1OC,7.15002808767115
CCN1CCC[C@H]1CNC(=O)c1c(Cl)ccc(O)c1OC,7.189969213594161
CCN1CCC[C@H]1CNC(=O)c1c(F)c(Br)cc(O)c1OC,8.15002808767115
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,8.739928612014925
CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(Br)c1OC,8.849857838151442
CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(Br)c1[N+](=O)[O-],6.72999699989494
CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(Cl)c1OC,8.770062314092065
CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(I)c1OC,9.54000474395261
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1Br,8.100015437450608
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1O,8.0
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,6.055517327849832
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(C)c1OC,8.280006173632396
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Cl)c1Br,8.250031916490597
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Cl)c1Cl,7.700057099977233
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(I)c1OC,9.169989064063882
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(O)c1OC,8.059981844992336
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(SC)c1OC,8.96018944585165
CCN1CCC[C@H]1CNC(=O)c1c(OC)cccc1OC,7.280006173632396
CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(O)c1OC,8.079981083971084
CCN1CCC[C@H]1CNC(=O)c1cc(Br)ccc1OC,7.339988778710669
CCN1CCC[C@H]1CNC(=O)c1cc(C)cc(O)c1OC,7.720105019988362
CCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc(O)c1OC,7.410050398674292
CCN1CCC[C@H]1CNC(=O)c1cc(Cl)ccc1OC,6.589999287456538
CCN1CCC[C@H]1CNC(=O)c1cc(F)cc(O)c1OC,6.439997673226633
CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(O)c1OC,8.51999305704285
CCN1CCC[C@H]1CNC(=O)c1cc(OC)cc(O)c1OC,6.69000807121882
CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,16.69897000433602
CCN1CCC[C@H]1CNC(=O)c1cc([N+](=O)[O-])cc(O)c1OC,5.5200002474083645
CCN1CCC[C@H]1CNC(=O)c1cccc(O)c1OC,6.499996931948306
CCN1CCc2cc3nc(N)sc3cc2CC1,4.721246399047171
CCNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,7.424812155072339
CCNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,6.935542010773082
CCNC(=O)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,7.183758700008217
CCNC(=O)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,7.229147988357855
CCN[C@@H]1Cc2cc3nc(N)sc3cc2C1,6.173925197299173
CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2C)CC1,5.346787486224656
CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN2CCC[C@@H]12,5.275724130399211
CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.539102157243452
CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,5.40000018605658
CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,5.899998417198648
CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3cc(F)ccc3c(=O)n2-c2ccc(OC)cc2)CC1,5.823908740944319
CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccc(OC)cc2)CC1,6.853871964321762
CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,6.0
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,6.081445469449727
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,6.09312646527793
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,6.804100347590766
CCc1c(Br)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,7.770062314092066
CCc1c(Cl)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,7.92009553233328
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,8.54000474395261
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Br,8.639974910810603
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1CC,8.750068243365805
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,9.040005161671584
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1F,8.819874124835946
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,8.890084136976206
CCc1ccc(C(=O)N2CCN(CCOc3ccc(OC)cc3)CC2)cc1,5.221848749616356
