smiles,pIC50
CCC(=O)Nc1ccc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)cn1,7.263300313786088
CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,6.0
CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,6.795880017344075
CCC(N)(C#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12)CC,6.299997602857746
CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,6.698970004336019
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,4.018181392829336
CCCCCCN(CCCCCC)C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,5.301029995663981
CCCCCCN(CCCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,5.221848749616356
CCCCCCNc1cccc(CNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,6.045757490560675
CCCCCN(CCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,4.590066876668706
CCCCN(CCC#N)C(=O)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,5.700000503883016
CCCCN(CCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,5.130768280269024
CCCCNc1nc(SC)nc2c1cnn2CC(Br)c1ccccc1,6.494850021680094
CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,6.4089353929735005
CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(F)cc1,6.958607314841775
CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,5.920818753952375
CCCCNc1nc(SCCC)nc2c1cnn2CC(Cl)c1ccccc1,6.2839966563652006
CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,6.299997602857746
CCCNc1nc(N(C)C)nc2c1cnn2CC(Cl)c1ccccc1,6.494850021680094
CCCNc1nc(S(C)(=O)=O)nc2c1cnn2/C=C\c1ccccc1,6.142667503568732
CCCNc1nc(SC)nc2c1cnn2CC(Br)c1ccccc1,6.055517327849832
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,6.3979400086720375
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(F)cc1,6.2441251443275085
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,5.318758762624412
CCCNc1nc(SCCC)nc2c1cnn2CC(Cl)c1ccccc1,6.6020599913279625
CCCNc1nc(SCCN2CCOCC2)nc2c1cnn2CC(Cl)c1ccccc1,6.468521082957745
CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2c(C)cccc2C)cc1,8.226945306635738
CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2ccccc2)cc1,7.134896025358872
CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2c(C)cccc2C)cc1,7.265200170411153
CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2ccccc2)cc1,6.20342566678957
CCCP(=O)(CCC)c1ccc(Nc2ncnc3c2ncn3/C=C/c2c(C)cccc2C)cc1,7.761953896871205
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,5.638272163982407
CCCSc1nc(N(CC)CC)c2cnn(CC(Cl)c3ccccc3)c2n1,6.552841968657781
CCCSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,7.0
CCCSc1nc(Nc2cccc(Cl)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,6.823908740944319
CCCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,8.899974269892137
CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3nc[nH]c3n2)cc1,7.0
CCN(CC)CC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,6.299997602857746
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,8.100015437450608
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,8.100015437450608
CCN(CC)CCN1CCC(S(=O)(=O)c2ccc(Nc3nnc4cc(-c5cc(O)ccc5Cl)cc(C)c4n3)cc2)CC1,7.621872175622883
CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,8.599980364934842
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6.136677139879544
CCN(CC)CCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,5.800000874803203
CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,6.6020599913279625
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,9.299988937677888
CCN(CC)c1cccc(NC(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)c1,6.552841968657781
CCN(CC)c1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,6.522878745280337
CCN(CC)c1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,6.3979400086720375
CCN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,5.800000874803203
CCN(CCN1CCCC1)S(=O)(=O)c1ccc(Nc2nnc3cc(-c4cc(O)ccc4Cl)cc(C)c3n2)cc1,8.289198036565084
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,5.552841968657781
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,8.0
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5ccccn45)c3)cc2C(F)(F)F)CC1,7.221186255786586
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,7.595557066320094
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,5.638272163982407
CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,6.599997654072044
CCOC(=O)C1=c2sc(=Cc3ccco3)c(=O)n2C(N)=C(C#N)C1c1ccco1,7.100015437450609
CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,4.721246399047171
CCOCCNc1nc(SC)nc2c1cnn2CC(Br)c1ccccc1,6.259637310505756
CCOCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,5.823908740944319
CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,5.221848749616356
CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,4.187086643357144
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.6479247415801
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.185295200448641
